referencia,ano,mes,Anomes,valor,consolidado
1980-11,1980,11,,0.000000002105,false
1980-12,1980,12,,0.000000002105,false
1981-01,1981,01,,0.000000002105,false
1981-02,1981,02,,0.000000002105,false
1981-03,1981,03,,0.000000002105,false
1981-04,1981,04,,0.000000002105,false
1981-05,1981,05,,0.0000000030781,false
1981-06,1981,06,,0.0000000030781,false
1981-07,1981,07,,0.0000000030781,false
1981-08,1981,08,,0.0000000030781,false
1981-09,1981,09,,0.0000000030781,false
1981-10,1981,10,,0.0000000030781,false
1981-11,1981,11,,0.0000000043375,false
1981-12,1981,12,,0.0000000043375,false
1982-01,1982,01,,0.0000000043375,false
1982-02,1982,02,,0.0000000043375,false
1982-03,1982,03,,0.0000000043375,false
1982-04,1982,04,,0.0000000043375,false
1982-05,1982,05,,0.0000000060393,false
1982-06,1982,06,,0.0000000060393,false
1982-07,1982,07,,0.0000000060393,false
1982-08,1982,08,,0.0000000060393,false
1982-09,1982,09,,0.0000000060393,false
1982-10,1982,10,,0.0000000060393,false
1982-11,1982,11,,0.0000000085702,false
1982-12,1982,12,,0.0000000085702,false
1983-01,1983,01,,0.0000000085702,false
1983-02,1983,02,,0.0000000085702,false
1983-03,1983,03,,0.0000000085702,false
1983-04,1983,04,,0.0000000085702,false
1983-05,1983,05,,0.000000012646,false
1983-06,1983,06,,0.000000012646,false
1983-07,1983,07,,0.000000012646,false
1983-08,1983,08,,0.000000012646,false
1983-09,1983,09,,0.000000012646,false
1983-10,1983,10,,0.000000012646,false
1983-11,1983,11,,0.000000020771,false
1983-12,1983,12,,0.000000020771,false
1984-01,1984,01,,0.000000020771,false
1984-02,1984,02,,0.000000020771,false
1984-03,1984,03,,0.000000020771,false
1984-04,1984,04,,0.000000020771,false
1984-05,1984,05,,0.000000035337,false
1984-06,1984,06,,0.000000035337,false
1984-07,1984,07,,0.000000035337,false
1984-08,1984,08,,0.000000035337,false
1984-09,1984,09,,0.000000035337,false
1984-10,1984,10,,0.000000035337,false
1984-11,1984,11,,0.000000060567,false
1984-12,1984,12,,0.000000060567,false
1985-01,1985,01,,0.000000060567,false
1985-02,1985,02,,0.000000060567,false
1985-03,1985,03,,0.000000060567,false
1985-04,1985,04,,0.000000060567,false
1985-05,1985,05,,0.00000012113,false
1985-06,1985,06,,0.00000012113,false
1985-07,1985,07,,0.00000012113,false
1985-08,1985,08,,0.00000012113,false
1985-09,1985,09,,0.00000012113,false
1985-10,1985,10,,0.00000012113,false
1985-11,1985,11,,0.00000021818,false
1985-12,1985,12,,0.00000021818,false
1986-01,1986,01,,0.00000021818,false
1986-02,1986,02,,0.00000021818,false
1986-03,1986,03,,0.00000029236,false
1986-04,1986,04,,0.00000029236,false
1986-05,1986,05,,0.00000029236,false
1986-06,1986,06,,0.00000029236,false
1986-07,1986,07,,0.00000029236,false
1986-08,1986,08,,0.00000029236,false
1986-09,1986,09,,0.00000029236,false
1986-10,1986,10,,0.00000029236,false
1986-11,1986,11,,0.00000029236,false
1986-12,1986,12,,0.00000029236,false
1987-01,1987,01,,0.00000035084,false
1987-02,1987,02,,0.00000035084,false
1987-03,1987,03,,0.00000049745,false
1987-04,1987,04,,0.00000049745,false
1987-05,1987,05,,0.00000059695,false
1987-06,1987,06,,0.00000071633,false
1987-07,1987,07,,0.00000071633,false
1987-08,1987,08,,0.00000071636,false
1987-09,1987,09,,0.00000087273,false
1987-10,1987,10,,0.00000096,false
1987-11,1987,11,,0.0000010909,false
1987-12,1987,12,,0.0000013091,false
1988-01,1988,01,,0.0000016364,false
1988-02,1988,02,,0.00000192,false
1988-03,1988,03,,0.0000022691,false
1988-04,1988,04,,0.00000264,false
1988-05,1988,05,,0.000003168,false
1988-06,1988,06,,0.0000037702,false
1988-07,1988,07,,0.0000045251,false
1988-08,1988,08,,0.0000056553,false
1988-09,1988,09,,0.0000068945,false
1988-10,1988,10,,0.0000086182,false
1988-11,1988,11,,0.0000112,false
1988-12,1988,12,,0.0000147,false
1989-01,1989,01,,0.000019772,false
1989-02,1989,02,,0.000023236,false
1989-03,1989,03,,0.000023236,false
1989-04,1989,04,,0.000023236,false
1989-05,1989,05,,0.0000296,false
1989-06,1989,06,,0.000043636,false
1989-07,1989,07,,0.000054473,false
1989-08,1989,08,,0.000070138,false
1989-09,1989,09,,0.00009072,false
1989-10,1989,10,,0.00013881,false
1989-11,1989,11,,0.00020267,false
1989-12,1989,12,,0.00028661,false
1990-01,1990,01,,0.00046689,false
1990-02,1990,02,,0.00072886,false
1990-03,1990,03,,0.001336,false
1990-04,1990,04,,0.001336,false
1990-05,1990,05,,0.001336,false
1990-06,1990,06,,0.0014028,false
1990-07,1990,07,,0.0017835,false
1990-08,1990,08,,0.0018922,false
1990-09,1990,09,,0.0022023,false
1990-10,1990,10,,0.0023364,false
1990-11,1990,11,,0.0030289,false
1990-12,1990,12,,0.0032134,false
1991-01,1991,01,,0.004482,false
1991-02,1991,02,,0.01,false
1991-03,1991,03,,0.01,false
1991-04,1991,04,,0.01,false
1991-05,1991,05,,0.01,false
1991-06,1991,06,,0.01,false
1991-07,1991,07,,0.01,false
1991-08,1991,08,,0.01,false
1991-09,1991,09,,0.02,false
1991-10,1991,10,,0.02,false
1991-11,1991,11,,0.02,false
1991-12,1991,12,,0.02,false
1992-01,1992,01,,0.03,false
1992-02,1992,02,,0.03,false
1992-03,1992,03,,0.03,false
1992-04,1992,04,,0.03,false
1992-05,1992,05,,0.08,false
1992-06,1992,06,,0.08,false
1992-07,1992,07,,0.08,false
1992-08,1992,08,,0.08,false
1992-09,1992,09,,0.19,false
1992-10,1992,10,,0.19,false
1992-11,1992,11,,0.19,false
1992-12,1992,12,,0.19,false
1993-01,1993,01,,0.45,false
1993-02,1993,02,,0.45,false
1993-03,1993,03,,0.62,false
1993-04,1993,04,,0.62,false
1993-05,1993,05,,1.2,false
1993-06,1993,06,,1.2,false
1993-07,1993,07,,1.69,false
1993-08,1993,08,,2.01,false
1993-09,1993,09,,3.49,false
1993-10,1993,10,,4.37,false
1993-11,1993,11,,5.46,false
1993-12,1993,12,,6.82,false
1994-01,1994,01,,11.96,false
1994-02,1994,02,,15.57,false
1994-03,1994,03,,18.29,false
1994-04,1994,04,,26.01,false
1994-05,1994,05,,37.41,false
1994-06,1994,06,,53.68,false
1994-07,1994,07,,64.79,false
1994-08,1994,08,,64.79,false
1994-09,1994,09,,70,false
1994-10,1994,10,,70,false
1994-11,1994,11,,70,false
1994-12,1994,12,,70,false
1995-01,1995,01,,70,false
1995-02,1995,02,,70,false
1995-03,1995,03,,70,false
1995-04,1995,04,,70,false
1995-05,1995,05,,100,false
1995-06,1995,06,,100,false
1995-07,1995,07,,100,false
1995-08,1995,08,,100,false
1995-09,1995,09,,100,false
1995-10,1995,10,,100,false
1995-11,1995,11,,100,false
1995-12,1995,12,,100,false
1996-01,1996,01,,100,false
1996-02,1996,02,,100,false
1996-03,1996,03,,100,false
